id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
N;NORTE;2022-01-06 07:00:00;5651.718
NE;NORDESTE;2022-01-06 07:00:00;10585.92499999
S;SUL;2022-01-06 07:00:00;12340.331
SE;SUDESTE;2022-01-06 07:00:00;39537.94299999
N;NORTE;2022-01-06 08:00:00;5845.021
NE;NORDESTE;2022-01-06 08:00:00;11136.545
S;SUL;2022-01-06 08:00:00;13382.343
SE;SUDESTE;2022-01-06 08:00:00;41733.02499999
N;NORTE;2022-01-06 09:00:00;5948.43199999
NE;NORDESTE;2022-01-06 09:00:00;11372.9
S;SUL;2022-01-06 09:00:00;13284.019
SE;SUDESTE;2022-01-06 09:00:00;42787.418
N;NORTE;2022-01-06 10:00:00;5935.818
NE;NORDESTE;2022-01-06 10:00:00;11417.35099999
S;SUL;2022-01-06 10:00:00;13425.47499999
SE;SUDESTE;2022-01-06 10:00:00;43606.009
N;NORTE;2022-01-06 11:00:00;5978.887
NE;NORDESTE;2022-01-06 11:00:00;11388.736
S;SUL;2022-01-06 11:00:00;13430.26399999
SE;SUDESTE;2022-01-06 11:00:00;43708.21699999
N;NORTE;2022-01-06 12:00:00;5882.45499999
NE;NORDESTE;2022-01-06 12:00:00;11262.521
S;SUL;2022-01-06 12:00:00;12658.184
SE;SUDESTE;2022-01-06 12:00:00;43694.057
N;NORTE;2022-01-06 13:00:00;6019.59
NE;NORDESTE;2022-01-06 13:00:00;11653.04799999
S;SUL;2022-01-06 13:00:00;13296.54499999
SE;SUDESTE;2022-01-06 13:00:00;44703.289
N;NORTE;2022-01-06 14:00:00;6247.709
NE;NORDESTE;2022-01-06 14:00:00;12014.318
S;SUL;2022-01-06 14:00:00;13814.18599999
SE;SUDESTE;2022-01-06 14:00:00;45733.535
N;NORTE;2022-01-06 15:00:00;6456.287
NE;NORDESTE;2022-01-06 15:00:00;12180.002
S;SUL;2022-01-06 15:00:00;13883.839
SE;SUDESTE;2022-01-06 15:00:00;46127.64
N;NORTE;2022-01-06 16:00:00;6397.169
NE;NORDESTE;2022-01-06 16:00:00;12209.218
S;SUL;2022-01-06 16:00:00;14029.276
SE;SUDESTE;2022-01-06 16:00:00;46311.901
N;NORTE;2022-01-06 17:00:00;6215.181
NE;NORDESTE;2022-01-06 17:00:00;11645.58
S;SUL;2022-01-06 17:00:00;13866.276
SE;SUDESTE;2022-01-06 17:00:00;45053.432
N;NORTE;2022-01-06 18:00:00;6141.47299999
NE;NORDESTE;2022-01-06 18:00:00;12120.44799999
S;SUL;2022-01-06 18:00:00;13129.661
SE;SUDESTE;2022-01-06 18:00:00;45372.749
N;NORTE;2022-01-06 19:00:00;6389.72799999
NE;NORDESTE;2022-01-06 19:00:00;12320.006
S;SUL;2022-01-06 19:00:00;13825.206
SE;SUDESTE;2022-01-06 19:00:00;47290.453
N;NORTE;2022-01-06 20:00:00;6511.672
NE;NORDESTE;2022-01-06 20:00:00;12359.599
S;SUL;2022-01-06 20:00:00;14275.075
SE;SUDESTE;2022-01-06 20:00:00;47032.766
N;NORTE;2022-01-06 21:00:00;6617.342
NE;NORDESTE;2022-01-06 21:00:00;12805.705
S;SUL;2022-01-06 21:00:00;14177.215
SE;SUDESTE;2022-01-06 21:00:00;45879.78699999
N;NORTE;2022-01-06 22:00:00;6682.60299999
NE;NORDESTE;2022-01-06 22:00:00;12801.59899999
S;SUL;2022-01-06 22:00:00;13813.918
SE;SUDESTE;2022-01-06 22:00:00;43891.617
N;NORTE;2022-01-06 23:00:00;6670.877
NE;NORDESTE;2022-01-06 23:00:00;12542.113
S;SUL;2022-01-06 23:00:00;13014.47799999
SE;SUDESTE;2022-01-06 23:00:00;41398.019
N;NORTE;2022-01-07 00:00:00;6561.98899999
NE;NORDESTE;2022-01-07 00:00:00;11962.854
S;SUL;2022-01-07 00:00:00;12079.248
SE;SUDESTE;2022-01-07 00:00:00;39074.48299999
N;NORTE;2022-01-07 01:00:00;6519.92399999
NE;NORDESTE;2022-01-07 01:00:00;11599.099
S;SUL;2022-01-07 01:00:00;11405.57299999
SE;SUDESTE;2022-01-07 01:00:00;37150.23199999
N;NORTE;2022-01-07 02:00:00;6364.87899999
NE;NORDESTE;2022-01-07 02:00:00;11389.907
S;SUL;2022-01-07 02:00:00;10966.174
SE;SUDESTE;2022-01-07 02:00:00;35969.504
N;NORTE;2022-01-07 03:00:00;6243.71199999
NE;NORDESTE;2022-01-07 03:00:00;11229.714
S;SUL;2022-01-07 03:00:00;10775.516
SE;SUDESTE;2022-01-07 03:00:00;35527.14099999
N;NORTE;2022-01-07 04:00:00;6138.25299999
NE;NORDESTE;2022-01-07 04:00:00;11263.60099999
S;SUL;2022-01-07 04:00:00;10780.232
SE;SUDESTE;2022-01-07 04:00:00;35566.50399999
N;NORTE;2022-01-07 05:00:00;6010.62499999
NE;NORDESTE;2022-01-07 05:00:00;10629.10199999
S;SUL;2022-01-07 05:00:00;10839.56499999
SE;SUDESTE;2022-01-07 05:00:00;36086.067
N;NORTE;2022-01-07 06:00:00;5754.177
NE;NORDESTE;2022-01-07 06:00:00;10187.506
S;SUL;2022-01-07 06:00:00;11074.43699999
SE;SUDESTE;2022-01-07 06:00:00;36717.81999999
N;NORTE;2022-01-07 07:00:00;5718.86199999
NE;NORDESTE;2022-01-07 07:00:00;10694.55499999
S;SUL;2022-01-07 07:00:00;11969.508
SE;SUDESTE;2022-01-07 07:00:00;39007.38099999
N;NORTE;2022-01-07 08:00:00;5949.622
NE;NORDESTE;2022-01-07 08:00:00;11153.957
S;SUL;2022-01-07 08:00:00;12612.903
SE;SUDESTE;2022-01-07 08:00:00;41165.473
N;NORTE;2022-01-07 09:00:00;5961.896
NE;NORDESTE;2022-01-07 09:00:00;11331.25299999
S;SUL;2022-01-07 09:00:00;12771.178
SE;SUDESTE;2022-01-07 09:00:00;42106.17199999
N;NORTE;2022-01-07 10:00:00;6048.237
NE;NORDESTE;2022-01-07 10:00:00;11443.147
S;SUL;2022-01-07 10:00:00;12976.33399999
SE;SUDESTE;2022-01-07 10:00:00;42719.83199999
N;NORTE;2022-01-07 11:00:00;6010.25599999
NE;NORDESTE;2022-01-07 11:00:00;11389.14
S;SUL;2022-01-07 11:00:00;13033.663
SE;SUDESTE;2022-01-07 11:00:00;42711.03299999
N;NORTE;2022-01-07 12:00:00;5798.501
NE;NORDESTE;2022-01-07 12:00:00;11183.322
S;SUL;2022-01-07 12:00:00;12287.97799999
SE;SUDESTE;2022-01-07 12:00:00;42264.08099999
N;NORTE;2022-01-07 13:00:00;6035.598
NE;NORDESTE;2022-01-07 13:00:00;11549.558
S;SUL;2022-01-07 13:00:00;12970.763
SE;SUDESTE;2022-01-07 13:00:00;42876.367
N;NORTE;2022-01-07 14:00:00;6303.85799999
NE;NORDESTE;2022-01-07 14:00:00;11900.76399999
S;SUL;2022-01-07 14:00:00;13543.49
SE;SUDESTE;2022-01-07 14:00:00;43485.915
N;NORTE;2022-01-07 15:00:00;6311.69
NE;NORDESTE;2022-01-07 15:00:00;12051.51399999
S;SUL;2022-01-07 15:00:00;13674.652
SE;SUDESTE;2022-01-07 15:00:00;43826.51599999
N;NORTE;2022-01-07 16:00:00;6189.93599999
NE;NORDESTE;2022-01-07 16:00:00;11997.429
S;SUL;2022-01-07 16:00:00;13799.732
SE;SUDESTE;2022-01-07 16:00:00;43574.86299999
N;NORTE;2022-01-07 17:00:00;5996.78
NE;NORDESTE;2022-01-07 17:00:00;11647.501
S;SUL;2022-01-07 17:00:00;13662.474
SE;SUDESTE;2022-01-07 17:00:00;42961.193
N;NORTE;2022-01-07 18:00:00;5943.19299999
NE;NORDESTE;2022-01-07 18:00:00;12015.481
S;SUL;2022-01-07 18:00:00;13174.536
SE;SUDESTE;2022-01-07 18:00:00;43461.601
N;NORTE;2022-01-07 19:00:00;6212.067
NE;NORDESTE;2022-01-07 19:00:00;12137.19899999
S;SUL;2022-01-07 19:00:00;13801.364
SE;SUDESTE;2022-01-07 19:00:00;45753.944
N;NORTE;2022-01-07 20:00:00;6236.40299999
NE;NORDESTE;2022-01-07 20:00:00;12013.435
S;SUL;2022-01-07 20:00:00;14210.865
SE;SUDESTE;2022-01-07 20:00:00;45389.605
N;NORTE;2022-01-07 21:00:00;6345.701
NE;NORDESTE;2022-01-07 21:00:00;12486.447
S;SUL;2022-01-07 21:00:00;14106.34899999
SE;SUDESTE;2022-01-07 21:00:00;44125.05
N;NORTE;2022-01-07 22:00:00;6459.871
NE;NORDESTE;2022-01-07 22:00:00;12509.01399999
S;SUL;2022-01-07 22:00:00;13750.116
SE;SUDESTE;2022-01-07 22:00:00;42105.70699999
N;NORTE;2022-01-07 23:00:00;6427.37299999
NE;NORDESTE;2022-01-07 23:00:00;12264.845
S;SUL;2022-01-07 23:00:00;12992.412
SE;SUDESTE;2022-01-07 23:00:00;39810.794
N;NORTE;2022-01-08 00:00:00;6300.04999999
NE;NORDESTE;2022-01-08 00:00:00;11926.33299999
S;SUL;2022-01-08 00:00:00;12158.773
SE;SUDESTE;2022-01-08 00:00:00;37728.87599999
N;NORTE;2022-01-08 01:00:00;6203.48999999
NE;NORDESTE;2022-01-08 01:00:00;11635.094
S;SUL;2022-01-08 01:00:00;11490.751
SE;SUDESTE;2022-01-08 01:00:00;35894.07299999
N;NORTE;2022-01-08 02:00:00;6174.08099999
NE;NORDESTE;2022-01-08 02:00:00;11402.214
S;SUL;2022-01-08 02:00:00;10997.053
SE;SUDESTE;2022-01-08 02:00:00;34723.076
N;NORTE;2022-01-08 03:00:00;6011.372
NE;NORDESTE;2022-01-08 03:00:00;11147.33399999
S;SUL;2022-01-08 03:00:00;10722.69699999
SE;SUDESTE;2022-01-08 03:00:00;33929.256
N;NORTE;2022-01-08 04:00:00;5955.82099999
NE;NORDESTE;2022-01-08 04:00:00;10927.972
S;SUL;2022-01-08 04:00:00;10589.65499999
SE;SUDESTE;2022-01-08 04:00:00;33921.545
N;NORTE;2022-01-08 05:00:00;5814.33099999
NE;NORDESTE;2022-01-08 05:00:00;10275.91
S;SUL;2022-01-08 05:00:00;10366.707
SE;SUDESTE;2022-01-08 05:00:00;33621.103
N;NORTE;2022-01-08 06:00:00;5487.071
NE;NORDESTE;2022-01-08 06:00:00;9793.34199999
S;SUL;2022-01-08 06:00:00;10196.73299999
SE;SUDESTE;2022-01-08 06:00:00;33170.88899999
N;NORTE;2022-01-08 07:00:00;5326.468
NE;NORDESTE;2022-01-08 07:00:00;9865.79
S;SUL;2022-01-08 07:00:00;10478.25
SE;SUDESTE;2022-01-08 07:00:00;34257.548
N;NORTE;2022-01-08 08:00:00;5377.942
NE;NORDESTE;2022-01-08 08:00:00;10122.028
S;SUL;2022-01-08 08:00:00;10560.482
SE;SUDESTE;2022-01-08 08:00:00;35541.169
N;NORTE;2022-01-08 09:00:00;5457.40499999
NE;NORDESTE;2022-01-08 09:00:00;10205.706
S;SUL;2022-01-08 09:00:00;10552.68399999
SE;SUDESTE;2022-01-08 09:00:00;36657.29199999
N;NORTE;2022-01-08 10:00:00;5550.59699999
NE;NORDESTE;2022-01-08 10:00:00;10321.87099999
S;SUL;2022-01-08 10:00:00;10648.859
SE;SUDESTE;2022-01-08 10:00:00;37385.18
N;NORTE;2022-01-08 11:00:00;5531.08
NE;NORDESTE;2022-01-08 11:00:00;10284.131
S;SUL;2022-01-08 11:00:00;10743.582
SE;SUDESTE;2022-01-08 11:00:00;37460.322
N;NORTE;2022-01-08 12:00:00;5341.63
NE;NORDESTE;2022-01-08 12:00:00;10173.99299999
S;SUL;2022-01-08 12:00:00;10449.954
SE;SUDESTE;2022-01-08 12:00:00;37454.396
N;NORTE;2022-01-08 13:00:00;5336.814
NE;NORDESTE;2022-01-08 13:00:00;10255.14399999
S;SUL;2022-01-08 13:00:00;10451.716
SE;SUDESTE;2022-01-08 13:00:00;37353.80799999
N;NORTE;2022-01-08 14:00:00;5376.386
NE;NORDESTE;2022-01-08 14:00:00;10402.125
S;SUL;2022-01-08 14:00:00;10601.119
SE;SUDESTE;2022-01-08 14:00:00;37386.98699999
N;NORTE;2022-01-08 15:00:00;5383.93999999
NE;NORDESTE;2022-01-08 15:00:00;10531.63699999
S;SUL;2022-01-08 15:00:00;10795.195
SE;SUDESTE;2022-01-08 15:00:00;37670.638
N;NORTE;2022-01-08 16:00:00;5359.79199999
NE;NORDESTE;2022-01-08 16:00:00;10674.714
S;SUL;2022-01-08 16:00:00;11140.207
SE;SUDESTE;2022-01-08 16:00:00;38399.55999999
N;NORTE;2022-01-08 17:00:00;5504.40999999
NE;NORDESTE;2022-01-08 17:00:00;10931.42199999
S;SUL;2022-01-08 17:00:00;11767.45999999
SE;SUDESTE;2022-01-08 17:00:00;39380.278
N;NORTE;2022-01-08 18:00:00;5816.41499999
NE;NORDESTE;2022-01-08 18:00:00;12286.61999999
S;SUL;2022-01-08 18:00:00;12210.78899999
SE;SUDESTE;2022-01-08 18:00:00;41039.34699999
N;NORTE;2022-01-08 19:00:00;6079.062
NE;NORDESTE;2022-01-08 19:00:00;12486.49199999
S;SUL;2022-01-08 19:00:00;12939.462
SE;SUDESTE;2022-01-08 19:00:00;43192.89299999
N;NORTE;2022-01-08 20:00:00;6089.509
NE;NORDESTE;2022-01-08 20:00:00;12392.384
S;SUL;2022-01-08 20:00:00;13388.797
SE;SUDESTE;2022-01-08 20:00:00;42828.392
N;NORTE;2022-01-08 21:00:00;6105.09899999
NE;NORDESTE;2022-01-08 21:00:00;12403.0
S;SUL;2022-01-08 21:00:00;12790.652
SE;SUDESTE;2022-01-08 21:00:00;41018.05399999
N;NORTE;2022-01-08 22:00:00;6098.066
NE;NORDESTE;2022-01-08 22:00:00;12299.304
S;SUL;2022-01-08 22:00:00;12128.873
SE;SUDESTE;2022-01-08 22:00:00;39049.01299999
N;NORTE;2022-01-08 23:00:00;6023.38899999
NE;NORDESTE;2022-01-08 23:00:00;11964.01899999
S;SUL;2022-01-08 23:00:00;11457.61599999
SE;SUDESTE;2022-01-08 23:00:00;36966.274
N;NORTE;2022-01-09 00:00:00;6127.31699999
NE;NORDESTE;2022-01-09 00:00:00;11660.956
S;SUL;2022-01-09 00:00:00;10734.188
SE;SUDESTE;2022-01-09 00:00:00;34835.971
N;NORTE;2022-01-09 01:00:00;5836.97999999
NE;NORDESTE;2022-01-09 01:00:00;11290.67
S;SUL;2022-01-09 01:00:00;10164.698
SE;SUDESTE;2022-01-09 01:00:00;33066.99299999
N;NORTE;2022-01-09 02:00:00;5738.29499999
NE;NORDESTE;2022-01-09 02:00:00;11049.698
S;SUL;2022-01-09 02:00:00;9754.035
SE;SUDESTE;2022-01-09 02:00:00;31876.176
N;NORTE;2022-01-09 03:00:00;5656.004
NE;NORDESTE;2022-01-09 03:00:00;10924.9
S;SUL;2022-01-09 03:00:00;9459.20199999
SE;SUDESTE;2022-01-09 03:00:00;31194.199
N;NORTE;2022-01-09 04:00:00;5606.105
NE;NORDESTE;2022-01-09 04:00:00;10726.672
S;SUL;2022-01-09 04:00:00;9275.191
SE;SUDESTE;2022-01-09 04:00:00;30838.223
N;NORTE;2022-01-09 05:00:00;5517.262
NE;NORDESTE;2022-01-09 05:00:00;9893.918
S;SUL;2022-01-09 05:00:00;9029.721
SE;SUDESTE;2022-01-09 05:00:00;30175.801
N;NORTE;2022-01-09 06:00:00;5390.267
NE;NORDESTE;2022-01-09 06:00:00;9362.80499999
S;SUL;2022-01-09 06:00:00;8611.83199999
SE;SUDESTE;2022-01-09 06:00:00;28988.80099999
N;NORTE;2022-01-09 07:00:00;5178.24
NE;NORDESTE;2022-01-09 07:00:00;9198.489
S;SUL;2022-01-09 07:00:00;8633.839
SE;SUDESTE;2022-01-09 07:00:00;29332.242
N;NORTE;2022-01-09 08:00:00;5090.738
NE;NORDESTE;2022-01-09 08:00:00;9149.19199999
S;SUL;2022-01-09 08:00:00;8606.10899999
SE;SUDESTE;2022-01-09 08:00:00;30097.227
N;NORTE;2022-01-09 09:00:00;5036.0
NE;NORDESTE;2022-01-09 09:00:00;9122.664
S;SUL;2022-01-09 09:00:00;8640.94099999
SE;SUDESTE;2022-01-09 09:00:00;30954.54299999
N;NORTE;2022-01-09 10:00:00;5028.777
NE;NORDESTE;2022-01-09 10:00:00;9103.902
S;SUL;2022-01-09 10:00:00;8917.47499999
SE;SUDESTE;2022-01-09 10:00:00;31952.659
N;NORTE;2022-01-09 11:00:00;4971.32999999
NE;NORDESTE;2022-01-09 11:00:00;8910.787
S;SUL;2022-01-09 11:00:00;9250.909
SE;SUDESTE;2022-01-09 11:00:00;32792.546
N;NORTE;2022-01-09 12:00:00;4940.558
NE;NORDESTE;2022-01-09 12:00:00;9176.196
S;SUL;2022-01-09 12:00:00;8971.276
SE;SUDESTE;2022-01-09 12:00:00;33219.76399999
N;NORTE;2022-01-09 13:00:00;4987.499
NE;NORDESTE;2022-01-09 13:00:00;9379.57699999
S;SUL;2022-01-09 13:00:00;8856.432
SE;SUDESTE;2022-01-09 13:00:00;33051.434
N;NORTE;2022-01-09 14:00:00;5062.32099999
NE;NORDESTE;2022-01-09 14:00:00;9584.39799999
S;SUL;2022-01-09 14:00:00;8972.779
SE;SUDESTE;2022-01-09 14:00:00;32961.20599999
N;NORTE;2022-01-09 15:00:00;5210.09699999
NE;NORDESTE;2022-01-09 15:00:00;9805.17199999
S;SUL;2022-01-09 15:00:00;9230.658
SE;SUDESTE;2022-01-09 15:00:00;33400.319
N;NORTE;2022-01-09 16:00:00;5339.04499999
NE;NORDESTE;2022-01-09 16:00:00;10081.76099999
S;SUL;2022-01-09 16:00:00;9697.91599999
SE;SUDESTE;2022-01-09 16:00:00;34567.77199999
N;NORTE;2022-01-09 17:00:00;5351.71699999
NE;NORDESTE;2022-01-09 17:00:00;10451.68399999
S;SUL;2022-01-09 17:00:00;10504.771
SE;SUDESTE;2022-01-09 17:00:00;36388.432
N;NORTE;2022-01-09 18:00:00;5659.63799999
NE;NORDESTE;2022-01-09 18:00:00;11784.02899999
S;SUL;2022-01-09 18:00:00;11275.37699999
SE;SUDESTE;2022-01-09 18:00:00;38168.75599999
N;NORTE;2022-01-09 19:00:00;6059.99299999
NE;NORDESTE;2022-01-09 19:00:00;11998.14499999
S;SUL;2022-01-09 19:00:00;12190.487
SE;SUDESTE;2022-01-09 19:00:00;40423.225
N;NORTE;2022-01-09 20:00:00;6095.826
NE;NORDESTE;2022-01-09 20:00:00;11932.62799999
S;SUL;2022-01-09 20:00:00;12923.488
SE;SUDESTE;2022-01-09 20:00:00;40255.264
N;NORTE;2022-01-09 21:00:00;6167.64199999
NE;NORDESTE;2022-01-09 21:00:00;12117.152
S;SUL;2022-01-09 21:00:00;12661.739
SE;SUDESTE;2022-01-09 21:00:00;39373.712
N;NORTE;2022-01-09 22:00:00;6230.42899999
NE;NORDESTE;2022-01-09 22:00:00;12129.715
S;SUL;2022-01-09 22:00:00;12238.11999999
SE;SUDESTE;2022-01-09 22:00:00;37587.213
N;NORTE;2022-01-09 23:00:00;6252.218
NE;NORDESTE;2022-01-09 23:00:00;11942.059
S;SUL;2022-01-09 23:00:00;11611.741
SE;SUDESTE;2022-01-09 23:00:00;35595.098
N;NORTE;2022-01-10 00:00:00;6174.083
NE;NORDESTE;2022-01-10 00:00:00;11623.863
S;SUL;2022-01-10 00:00:00;11055.178
SE;SUDESTE;2022-01-10 00:00:00;33656.374
N;NORTE;2022-01-10 01:00:00;6039.83499999
NE;NORDESTE;2022-01-10 01:00:00;11380.054
S;SUL;2022-01-10 01:00:00;10640.097
SE;SUDESTE;2022-01-10 01:00:00;32215.15599999
N;NORTE;2022-01-10 02:00:00;5919.46999999
NE;NORDESTE;2022-01-10 02:00:00;11209.85199999
S;SUL;2022-01-10 02:00:00;10377.196
SE;SUDESTE;2022-01-10 02:00:00;31227.344
N;NORTE;2022-01-10 03:00:00;5849.992
NE;NORDESTE;2022-01-10 03:00:00;11026.694
S;SUL;2022-01-10 03:00:00;10295.88699999
SE;SUDESTE;2022-01-10 03:00:00;30733.562
N;NORTE;2022-01-10 04:00:00;5856.57099999
NE;NORDESTE;2022-01-10 04:00:00;10954.92499999
S;SUL;2022-01-10 04:00:00;10327.555
SE;SUDESTE;2022-01-10 04:00:00;31008.47599999
N;NORTE;2022-01-10 05:00:00;5770.28799999
NE;NORDESTE;2022-01-10 05:00:00;10397.337
S;SUL;2022-01-10 05:00:00;10632.96899999
SE;SUDESTE;2022-01-10 05:00:00;31831.555
N;NORTE;2022-01-10 06:00:00;5526.25
NE;NORDESTE;2022-01-10 06:00:00;10114.962
S;SUL;2022-01-10 06:00:00;11055.447
SE;SUDESTE;2022-01-10 06:00:00;33186.307
N;NORTE;2022-01-10 07:00:00;5607.26299999
NE;NORDESTE;2022-01-10 07:00:00;10642.10399999
S;SUL;2022-01-10 07:00:00;12171.391
SE;SUDESTE;2022-01-10 07:00:00;35915.46299999
N;NORTE;2022-01-10 08:00:00;5800.99199999
NE;NORDESTE;2022-01-10 08:00:00;11296.93199999
S;SUL;2022-01-10 08:00:00;12959.518
SE;SUDESTE;2022-01-10 08:00:00;38208.971
N;NORTE;2022-01-10 09:00:00;5901.52199999
NE;NORDESTE;2022-01-10 09:00:00;11490.72499999
S;SUL;2022-01-10 09:00:00;13179.214
SE;SUDESTE;2022-01-10 09:00:00;39563.05199999
N;NORTE;2022-01-10 10:00:00;5941.567
NE;NORDESTE;2022-01-10 10:00:00;11568.66299999
S;SUL;2022-01-10 10:00:00;13540.909
SE;SUDESTE;2022-01-10 10:00:00;40400.703
N;NORTE;2022-01-10 11:00:00;5899.58199999
NE;NORDESTE;2022-01-10 11:00:00;11544.783
S;SUL;2022-01-10 11:00:00;13727.38399999
SE;SUDESTE;2022-01-10 11:00:00;40524.382
N;NORTE;2022-01-10 12:00:00;5827.01299999
NE;NORDESTE;2022-01-10 12:00:00;11329.77
S;SUL;2022-01-10 12:00:00;13018.319
SE;SUDESTE;2022-01-10 12:00:00;40497.25299999
N;NORTE;2022-01-10 13:00:00;5967.111
NE;NORDESTE;2022-01-10 13:00:00;11621.484
S;SUL;2022-01-10 13:00:00;14070.086
SE;SUDESTE;2022-01-10 13:00:00;41288.69
N;NORTE;2022-01-10 14:00:00;6301.11499999
NE;NORDESTE;2022-01-10 14:00:00;12073.27999999
S;SUL;2022-01-10 14:00:00;14653.50799999
SE;SUDESTE;2022-01-10 14:00:00;42067.831
N;NORTE;2022-01-10 15:00:00;6471.384
NE;NORDESTE;2022-01-10 15:00:00;12231.70899999
S;SUL;2022-01-10 15:00:00;14716.332
SE;SUDESTE;2022-01-10 15:00:00;42702.285
N;NORTE;2022-01-10 16:00:00;6438.76
NE;NORDESTE;2022-01-10 16:00:00;12079.554
S;SUL;2022-01-10 16:00:00;14908.038
SE;SUDESTE;2022-01-10 16:00:00;43255.72599999
N;NORTE;2022-01-10 17:00:00;6220.327
NE;NORDESTE;2022-01-10 17:00:00;11477.658
S;SUL;2022-01-10 17:00:00;14570.212
SE;SUDESTE;2022-01-10 17:00:00;42472.36
N;NORTE;2022-01-10 18:00:00;6086.08199999
NE;NORDESTE;2022-01-10 18:00:00;11977.25399999
S;SUL;2022-01-10 18:00:00;13696.99299999
SE;SUDESTE;2022-01-10 18:00:00;42926.38899999
N;NORTE;2022-01-10 19:00:00;6291.478
NE;NORDESTE;2022-01-10 19:00:00;12270.446
S;SUL;2022-01-10 19:00:00;14352.234
SE;SUDESTE;2022-01-10 19:00:00;45613.993
N;NORTE;2022-01-10 20:00:00;6375.185
NE;NORDESTE;2022-01-10 20:00:00;12256.738
S;SUL;2022-01-10 20:00:00;15002.05699999
SE;SUDESTE;2022-01-10 20:00:00;45639.838
N;NORTE;2022-01-10 21:00:00;6487.456
NE;NORDESTE;2022-01-10 21:00:00;12766.236
S;SUL;2022-01-10 21:00:00;15023.61099999
SE;SUDESTE;2022-01-10 21:00:00;44412.33999999
N;NORTE;2022-01-10 22:00:00;6570.874
NE;NORDESTE;2022-01-10 22:00:00;12735.367
S;SUL;2022-01-10 22:00:00;14686.722
SE;SUDESTE;2022-01-10 22:00:00;42176.37599999
N;NORTE;2022-01-10 23:00:00;6547.828
NE;NORDESTE;2022-01-10 23:00:00;12417.083
S;SUL;2022-01-10 23:00:00;13709.848
SE;SUDESTE;2022-01-10 23:00:00;39381.692
N;NORTE;2022-01-11 00:00:00;6457.005
NE;NORDESTE;2022-01-11 00:00:00;12018.195
S;SUL;2022-01-11 00:00:00;12745.35299999
SE;SUDESTE;2022-01-11 00:00:00;36738.906
N;NORTE;2022-01-11 01:00:00;6303.537
NE;NORDESTE;2022-01-11 01:00:00;11648.36199999
S;SUL;2022-01-11 01:00:00;12089.626
SE;SUDESTE;2022-01-11 01:00:00;34763.10899999
N;NORTE;2022-01-11 02:00:00;6102.053
NE;NORDESTE;2022-01-11 02:00:00;11363.955
S;SUL;2022-01-11 02:00:00;11618.35199999
SE;SUDESTE;2022-01-11 02:00:00;33624.658
N;NORTE;2022-01-11 03:00:00;5910.302
NE;NORDESTE;2022-01-11 03:00:00;11091.303
S;SUL;2022-01-11 03:00:00;11411.148
SE;SUDESTE;2022-01-11 03:00:00;33157.26899999
N;NORTE;2022-01-11 04:00:00;5876.10399999
NE;NORDESTE;2022-01-11 04:00:00;11093.573
S;SUL;2022-01-11 04:00:00;11389.23699999
SE;SUDESTE;2022-01-11 04:00:00;33325.807
N;NORTE;2022-01-11 05:00:00;5810.146
NE;NORDESTE;2022-01-11 05:00:00;10504.94299999
S;SUL;2022-01-11 05:00:00;11606.12099999
SE;SUDESTE;2022-01-11 05:00:00;33878.623
N;NORTE;2022-01-11 06:00:00;5502.342
NE;NORDESTE;2022-01-11 06:00:00;10078.33199999
S;SUL;2022-01-11 06:00:00;11858.199
SE;SUDESTE;2022-01-11 06:00:00;34884.01999999
N;NORTE;2022-01-11 07:00:00;5442.035
NE;NORDESTE;2022-01-11 07:00:00;10560.516
S;SUL;2022-01-11 07:00:00;12957.589
SE;SUDESTE;2022-01-11 07:00:00;37578.129
N;NORTE;2022-01-11 08:00:00;5666.61399999
NE;NORDESTE;2022-01-11 08:00:00;11250.472
S;SUL;2022-01-11 08:00:00;13832.70399999
SE;SUDESTE;2022-01-11 08:00:00;39972.64299999
N;NORTE;2022-01-11 09:00:00;5714.045
NE;NORDESTE;2022-01-11 09:00:00;11425.523
S;SUL;2022-01-11 09:00:00;14043.08399999
SE;SUDESTE;2022-01-11 09:00:00;41181.971
N;NORTE;2022-01-11 10:00:00;5788.052
NE;NORDESTE;2022-01-11 10:00:00;11609.45999999
S;SUL;2022-01-11 10:00:00;14396.529
SE;SUDESTE;2022-01-11 10:00:00;41821.71
N;NORTE;2022-01-11 11:00:00;5762.316
NE;NORDESTE;2022-01-11 11:00:00;11444.51
S;SUL;2022-01-11 11:00:00;14491.422
SE;SUDESTE;2022-01-11 11:00:00;41650.42799999
N;NORTE;2022-01-11 12:00:00;5702.335
NE;NORDESTE;2022-01-11 12:00:00;11223.976
S;SUL;2022-01-11 12:00:00;13729.709
SE;SUDESTE;2022-01-11 12:00:00;41614.13999999
N;NORTE;2022-01-11 13:00:00;5911.883
NE;NORDESTE;2022-01-11 13:00:00;11587.869
S;SUL;2022-01-11 13:00:00;15065.72899999
SE;SUDESTE;2022-01-11 13:00:00;42694.17799999
N;NORTE;2022-01-11 14:00:00;6182.72699999
NE;NORDESTE;2022-01-11 14:00:00;12035.111
S;SUL;2022-01-11 14:00:00;15734.005
SE;SUDESTE;2022-01-11 14:00:00;43399.941
N;NORTE;2022-01-11 15:00:00;6314.84799999
NE;NORDESTE;2022-01-11 15:00:00;12257.239
S;SUL;2022-01-11 15:00:00;15919.364
SE;SUDESTE;2022-01-11 15:00:00;43898.82499999
N;NORTE;2022-01-11 16:00:00;6270.602
